1.714336718823553324e+09,2.680031249999999421e+00
1.714336718838848591e+09,2.697281249999999186e+00
1.714336718854464054e+09,2.706468749999999535e+00
1.714336718870090723e+09,2.707218749999999563e+00
1.714336718885722160e+09,2.706093749999999520e+00
1.714336718901291847e+09,2.707781249999999140e+00
1.714336718916960478e+09,2.707968749999999147e+00
1.714336718932585955e+09,2.707593749999999133e+00
1.714336718948213100e+09,2.707218749999999563e+00
1.714336718963835239e+09,2.709468749999999204e+00
1.714336718979415894e+09,2.707593749999999133e+00
1.714336718995044470e+09,2.707781249999999140e+00
1.714336719010710716e+09,2.707781249999999140e+00
1.714336719026290417e+09,2.705718749999999506e+00
1.714336719041956902e+09,2.704593749999999464e+00
1.714336719057539225e+09,2.709093749999999190e+00
1.714336719073208809e+09,2.708343749999999162e+00
1.714336719088835478e+09,2.708906249999999183e+00
1.714336719104414225e+09,2.704781249999999471e+00
1.714336719120039225e+09,2.707781249999999140e+00
1.714336719135709286e+09,2.706656249999999542e+00
1.714336719151341915e+09,2.710031249999999226e+00
1.714336719166910887e+09,2.710781249999999254e+00
1.714336719182585239e+09,2.707031249999999556e+00
1.714336719198163271e+09,2.707406249999999126e+00
1.714336719213790417e+09,2.707781249999999140e+00
1.714336719229414940e+09,2.708906249999999183e+00
1.714336719245085239e+09,2.709093749999999190e+00
1.714336719260665894e+09,2.710968749999999261e+00
1.714336719276283503e+09,2.708718749999999176e+00
1.714336719291961193e+09,2.709843749999999218e+00
1.714336719307538748e+09,2.707593749999999133e+00
1.714336719323167801e+09,2.708906249999999183e+00
1.714336719338788509e+09,2.711718749999999289e+00
1.714336719354461432e+09,2.709281249999999197e+00
1.714336719370038986e+09,2.710593749999999247e+00
1.714336719385713339e+09,2.707406249999999126e+00
1.714336719401291609e+09,2.707968749999999147e+00
1.714336719416960955e+09,2.707406249999999126e+00
1.714336719432586193e+09,2.707406249999999126e+00
1.714336719448214293e+09,2.706093749999999520e+00
1.714336719463838816e+09,2.709281249999999197e+00
1.714336719479415894e+09,2.709093749999999190e+00
1.714336719495039940e+09,2.711906249999999297e+00
1.714336719510667324e+09,2.705531249999999499e+00
1.714336719526291132e+09,2.706656249999999542e+00
1.714336719541918516e+09,2.705156249999999485e+00
1.714336719557539940e+09,2.707593749999999133e+00
1.714336719573164940e+09,2.706656249999999542e+00
1.714336719588836908e+09,2.709843749999999218e+00
1.714336719604411364e+09,2.710218749999999233e+00
1.714336719620033979e+09,2.706843749999999549e+00
1.714336719635710478e+09,2.705906249999999513e+00
1.714336719651336193e+09,2.703656249999999428e+00
1.714336719666959524e+09,2.708906249999999183e+00
1.714336719682543039e+09,2.707406249999999126e+00
1.714336719698170662e+09,2.709093749999999190e+00
1.714336719713796854e+09,2.707781249999999140e+00
1.714336719729415894e+09,2.708343749999999162e+00
1.714336719745086432e+09,2.708343749999999162e+00
1.714336719760710239e+09,2.708156249999999154e+00
1.714336719776286364e+09,2.706093749999999520e+00
1.714336719791960478e+09,2.707968749999999147e+00
1.714336719807538509e+09,2.705156249999999485e+00
1.714336719823164225e+09,2.707031249999999556e+00
1.714336719838835001e+09,2.710031249999999226e+00
1.714336719854459286e+09,2.706656249999999542e+00
1.714336719870046377e+09,2.707781249999999140e+00
1.714336719885713339e+09,2.705156249999999485e+00
1.714336719901282072e+09,2.707031249999999556e+00
1.714336719916913509e+09,2.705906249999999513e+00
1.714336719932585716e+09,2.702718749999999392e+00
1.714336719948210239e+09,2.707593749999999133e+00
1.714336719963835239e+09,2.708343749999999162e+00
1.714336719979413748e+09,2.706656249999999542e+00
1.714336719995090008e+09,2.704406249999999456e+00
1.714336720010665417e+09,2.706656249999999542e+00
1.714336720026280403e+09,2.704968749999999478e+00
1.714336720041960955e+09,2.708906249999999183e+00
1.714336720057538748e+09,2.707031249999999556e+00
1.714336720073163986e+09,2.709281249999999197e+00
1.714336720088836432e+09,2.709843749999999218e+00
1.714336720104413748e+09,2.709281249999999197e+00
1.714336720120038509e+09,2.708343749999999162e+00
1.714336720135709286e+09,2.706468749999999535e+00
1.714336720151335239e+09,2.707781249999999140e+00
1.714336720166963339e+09,2.706656249999999542e+00
1.714336720182586432e+09,2.702531249999999385e+00
1.714336720198164940e+09,2.710781249999999254e+00
1.714336720213820219e+09,2.710593749999999247e+00
1.714336720229415178e+09,2.710781249999999254e+00
1.714336720245033503e+09,2.710218749999999233e+00
1.714336720260666609e+09,2.709093749999999190e+00
1.714336720276285172e+09,2.711718749999999289e+00
1.714336720291913986e+09,2.708343749999999162e+00
1.714336720307566881e+09,2.707781249999999140e+00
1.714336720323167324e+09,2.710968749999999261e+00
1.714336720338835239e+09,2.711343749999999275e+00
1.714336720354461670e+09,2.710593749999999247e+00
1.714336720370037317e+09,2.706281249999999527e+00
1.714336720385711670e+09,2.706093749999999520e+00
1.714336720401289463e+09,2.711531249999999282e+00
