1.714323553640611649e+09,-2.217000000000046711e-02
1.714323553655852795e+09,-1.579500000000066962e-02
1.714323553671499252e+09,-5.107500000000708695e-03
1.714323553687143087e+09,-3.982500000000666063e-03
1.714323553702773094e+09,-7.950000000005452705e-04
1.714323553718393087e+09,-4.500000000051684879e-05
1.714323553734017611e+09,-7.950000000005452705e-04
1.714323553749644995e+09,-2.325000000005239542e-04
1.714323553765268326e+09,-6.075000000005381651e-04
1.714323553780892849e+09,5.174999999995044675e-04
1.714323553796516180e+09,-4.500000000051684879e-05
1.714323553812142134e+09,1.424999999994902566e-04
1.714323553827771425e+09,-2.295000000000602114e-03
1.714323553843391418e+09,-2.482500000000609219e-03
1.714323553859018326e+09,-2.295000000000602114e-03
1.714323553874642849e+09,-2.325000000005239542e-04
1.714323553890267849e+09,-4.200000000005310596e-04
1.714323553905892611e+09,-4.200000000005310596e-04
1.714323553921517849e+09,-4.500000000051684879e-05
1.714323553937143087e+09,-7.950000000005452705e-04
1.714323553952766895e+09,-4.200000000005310596e-04
1.714323553968392134e+09,-7.950000000005452705e-04
1.714323553984017849e+09,-2.325000000005239542e-04
1.714323553999642611e+09,-7.950000000005452705e-04
1.714323554015267611e+09,-4.200000000005310596e-04
1.714323554030892372e+09,-9.825000000005523759e-04
1.714323554046517134e+09,-2.325000000005239542e-04
1.714323554062140226e+09,-2.325000000005239542e-04
1.714323554077766895e+09,-4.500000000051684879e-05
1.714323554093392611e+09,-4.200000000005310596e-04
1.714323554109020472e+09,-9.825000000005523759e-04
1.714323554124644279e+09,-4.500000000051684879e-05
1.714323554140267372e+09,-7.950000000005452705e-04
1.714323554155892372e+09,-6.075000000005381651e-04
1.714323554171518326e+09,-2.325000000005239542e-04
1.714323554187142611e+09,-4.200000000005310596e-04
1.714323554202767611e+09,-2.325000000005239542e-04
1.714323554218393087e+09,-4.200000000005310596e-04
1.714323554234018326e+09,-4.200000000005310596e-04
1.714323554249641418e+09,-6.075000000005381651e-04
1.714323554265267849e+09,-4.200000000005310596e-04
1.714323554280891180e+09,-4.200000000005310596e-04
1.714323554296517372e+09,-2.325000000005239542e-04
1.714323554312141895e+09,-6.075000000005381651e-04
1.714323554327767134e+09,-2.325000000005239542e-04
1.714323554343398809e+09,-4.200000000005310596e-04
1.714323554359019041e+09,-4.500000000051684879e-05
1.714323554374641657e+09,-7.950000000005452705e-04
1.714323554390267611e+09,-2.325000000005239542e-04
1.714323554405893564e+09,-2.325000000005239542e-04
1.714323554421516895e+09,-6.075000000005381651e-04
1.714323554437142849e+09,-4.200000000005310596e-04
1.714323554452767372e+09,-2.325000000005239542e-04
1.714323554468393326e+09,-4.200000000005310596e-04
1.714323554484019279e+09,-3.795000000000658957e-03
1.714323554499596596e+09,-4.920000000000701590e-03
1.714323554515215874e+09,-3.607500000000651852e-03
1.714323554530847549e+09,-3.420000000000644746e-03
1.714323554546518564e+09,-2.857500000000623430e-03
1.714323554562141418e+09,-2.857500000000623430e-03
1.714323554577766180e+09,-2.670000000000616325e-03
1.714323554593392372e+09,-2.295000000000602114e-03
1.714323554609018087e+09,-3.045000000000630536e-03
1.714323554624640942e+09,-2.482500000000609219e-03
1.714323554640267611e+09,-2.482500000000609219e-03
1.714323554655892372e+09,-3.045000000000630536e-03
1.714323554671517134e+09,-3.045000000000630536e-03
1.714323554687140942e+09,-2.670000000000616325e-03
1.714323554702718735e+09,-3.607500000000651852e-03
1.714323554718393087e+09,-3.045000000000630536e-03
1.714323554734021187e+09,-2.482500000000609219e-03
1.714323554749642134e+09,-2.857500000000623430e-03
1.714323554765267134e+09,-3.045000000000630536e-03
1.714323554780891180e+09,-2.482500000000609219e-03
1.714323554796516657e+09,-2.857500000000623430e-03
1.714323554812141418e+09,-3.232500000000637641e-03
1.714323554827719927e+09,-3.420000000000644746e-03
1.714323554843393087e+09,-2.857500000000623430e-03
1.714323554859016895e+09,-2.857500000000623430e-03
1.714323554874641180e+09,-3.045000000000630536e-03
1.714323554890266180e+09,-3.232500000000637641e-03
1.714323554905890465e+09,-3.232500000000637641e-03
1.714323554921515703e+09,-3.045000000000630536e-03
1.714323554937142849e+09,-3.045000000000630536e-03
1.714323554952767134e+09,-3.795000000000658957e-03
1.714323554968391895e+09,-2.670000000000616325e-03
1.714323554984016418e+09,-3.232500000000637641e-03
1.714323554999641180e+09,-2.857500000000623430e-03
1.714323555015267372e+09,-2.857500000000623430e-03
1.714323555030891657e+09,-3.045000000000630536e-03
1.714323555046515703e+09,-3.045000000000630536e-03
1.714323555062141895e+09,-3.045000000000630536e-03
1.714323555077766418e+09,-2.670000000000616325e-03
1.714323555093391895e+09,-2.295000000000602114e-03
1.714323555109018326e+09,-3.795000000000658957e-03
1.714323555124642611e+09,-2.482500000000609219e-03
1.714323555140266180e+09,-2.857500000000623430e-03
1.714323555155891418e+09,-2.670000000000616325e-03
1.714323555171516895e+09,-2.670000000000616325e-03
1.714323555187142611e+09,-2.670000000000616325e-03
1.714323555202766657e+09,-2.482500000000609219e-03
1.714323555218392372e+09,-2.857500000000623430e-03
1.714323555234017611e+09,-3.045000000000630536e-03
1.714323555249647379e+09,-3.607500000000651852e-03
1.714323555265269041e+09,-2.670000000000616325e-03
1.714323555280891657e+09,-2.670000000000616325e-03
1.714323555296471834e+09,-3.795000000000658957e-03
1.714323555312094450e+09,-3.420000000000644746e-03
1.714323555327767611e+09,-3.420000000000644746e-03
1.714323555343391418e+09,-2.857500000000623430e-03
1.714323555359016180e+09,-3.420000000000644746e-03
1.714323555374642372e+09,-3.232500000000637641e-03
1.714323555390267611e+09,-2.295000000000602114e-03
1.714323555405891418e+09,-2.857500000000623430e-03
1.714323555421517849e+09,-2.857500000000623430e-03
1.714323555437140942e+09,-2.670000000000616325e-03
1.714323555452728271e+09,-3.045000000000630536e-03
1.714323555468392372e+09,-3.232500000000637641e-03
1.714323555484016657e+09,-2.482500000000609219e-03
