1.714336322002154827e+09,-4.908749999999972857e-02
1.714336322017362356e+09,-2.996249999999944791e-02
1.714336322033028841e+09,-2.246249999999960778e-02
1.714336322048651218e+09,-2.358749999999965041e-02
1.714336322064275265e+09,-2.189999999999958646e-02
1.714336322079905510e+09,-2.546249999999972147e-02
1.714336322095528126e+09,-2.471249999999969305e-02
1.714336322111151457e+09,-2.564999999999972857e-02
1.714336322126775265e+09,-2.358749999999965041e-02
1.714336322142404318e+09,-2.246249999999960778e-02
1.714336322158025503e+09,-2.433749999999967883e-02
1.714336322173652887e+09,-2.489999999999970015e-02
1.714336322189277172e+09,-2.471249999999969305e-02
1.714336322204900026e+09,-2.339999999999964331e-02
1.714336322220525026e+09,-2.152499999999957225e-02
1.714336322236161709e+09,-2.433749999999967883e-02
1.714336322251779079e+09,-2.283749999999962199e-02
1.714336322267401695e+09,-2.433749999999967883e-02
1.714336322283026934e+09,-2.396249999999966462e-02
1.714336322298650980e+09,-2.302499999999962910e-02
1.714336322314275265e+09,-2.283749999999962199e-02
1.714336322329899788e+09,-2.377499999999965752e-02
1.714336322345525742e+09,-2.208749999999959357e-02
1.714336322361150265e+09,-2.396249999999966462e-02
1.714336322376775026e+09,-2.377499999999965752e-02
1.714336322392401218e+09,-2.433749999999967883e-02
1.714336322408025503e+09,-2.264999999999961489e-02
1.714336322423650265e+09,-2.433749999999967883e-02
1.714336322439274549e+09,-2.696249999999977831e-02
1.714336322454900265e+09,-2.602499999999974278e-02
1.714336322470531940e+09,-2.246249999999960778e-02
1.714336322486151695e+09,-2.283749999999962199e-02
1.714336322501776218e+09,-2.171249999999957936e-02
1.714336322517400980e+09,-2.189999999999958646e-02
1.714336322533025503e+09,-2.489999999999970015e-02
1.714336322548650265e+09,-2.339999999999964331e-02
1.714336322564275026e+09,-2.771249999999936264e-02
1.714336322579900742e+09,-2.339999999999964331e-02
1.714336322595526457e+09,-2.302499999999962910e-02
1.714336322611152172e+09,-2.208749999999959357e-02
1.714336322626775503e+09,-2.358749999999965041e-02
1.714336322642400265e+09,-2.264999999999961489e-02
1.714336322658025980e+09,-2.264999999999961489e-02
1.714336322673645735e+09,-2.189999999999958646e-02
1.714336322689277172e+09,-2.321249999999963620e-02
1.714336322704900026e+09,-2.321249999999963620e-02
1.714336322720525026e+09,-2.283749999999962199e-02
1.714336322736150026e+09,-2.452499999999968594e-02
1.714336322751776218e+09,-2.377499999999965752e-02
1.714336322767400742e+09,-2.546249999999972147e-02
